sellerRating,OpenDayValue,Duration,EndDayValue, ClosePrice, OpenPrice,Competitive,USDClosePrice,USDOpenPrice,DollarOpen
53,5,7,5,3.02,1.77,1,4.05,2.37,1
53,5,7,5,3.03,1.76,1,4.06,2.36,1
53,5,7,5,3.12,1.77,1,4.18,2.37,1
53,5,7,5,3.39,1.77,1,4.54,2.37,1
53,5,7,5,3.75,1.77,1,5.03,2.37,1
841,7,5,5,2.2,0.99,1,2.2,0.99,1
53,5,7,5,3.94,1.76,1,5.28,2.37,1
53,5,7,5,4.28,1.77,1,5.74,2.37,1
53,5,7,5,4.28,1.77,1,5.74,2.37,1
53,5,7,5,4.64,1.77,1,6.22,2.37,1
53,5,7,5,5.35,1.77,1,7.17,2.37,1
53,5,7,5,5.71,1.77,1,7.65,2.37,1
53,5,7,5,5.71,1.77,1,7.65,2.37,1
5350,5,7,5,2.45,2.45,0,2.79,2.79,1
5350,5,7,5,2.45,2.45,0,2.79,2.79,1
376,5,7,5,3.57,3.57,0,4.78,4.78,1
53,5,7,5,7.5,1.77,1,10.05,2.37,1
53,5,7,5,7.51,1.77,1,10.06,2.37,1
54,7,5,5,5.53,1.23,1,6.3,1.4,1
5350,7,5,5,3.07,2.44,1,3.5,2.79,1
670,5,7,5,9.83,1.77,1,13.17,2.37,1
1402,5,7,5,3.07,3.07,0,3.5,3.5,1
4366,5,7,5,6.76,2.45,1,7.71,2.79,1
390,7,5,5,11.5,0.99,1,11.5,0.99,2
266,7,5,5,14.28,1.23,1,16.28,1.4,2
5701,2,10,5,15.37,1.23,1,17.52,1.4,2
71,5,7,5,18.58,1.23,1,21.18,1.4,2
3613,5,7,5,3.99,3.99,0,3.99,3.99,1
3613,5,7,5,3.99,3.99,0,3.99,3.99,1
9003,5,7,5,3.99,3.99,0,3.99,3.99,1
1405,2,10,5,10.08,2.45,1,11.49,2.79,2
53,5,7,5,17.4,3.55,1,23.32,4.76,2
739,2,3,5,12.9,2.45,1,14.71,2.79,2
739,2,3,5,15.1,2.45,1,17.21,2.79,2
326,7,5,5,5,5,0,5,5,1
730,2,3,5,31.01,1.23,1,35.35,1.4,4
1635,2,10,5,33.67,1.23,1,38.38,1.4,4
2168,2,3,5,28,0.99,1,28,0.99,3
1635,2,10,5,34.68,1.23,1,39.54,1.4,4
1635,2,10,5,34.68,1.23,1,39.54,1.4,4
1405,2,10,5,17.83,2.45,1,20.33,2.79,2
1635,2,10,5,37.51,1.23,1,42.76,1.4,4
1405,2,10,5,22.14,2.45,1,25.24,2.79,3
157,5,7,5,22.15,2.46,1,25.25,2.8,3
1405,7,5,5,10.5,3.99,1,10.5,3.99,2
1405,2,10,5,27.52,2.45,1,31.37,2.79,3
1405,2,10,5,28.48,2.45,1,32.47,2.79,3
118,5,7,5,57.18,1.23,1,65.19,1.4,6
91,2,10,5,59.52,1.23,1,67.85,1.4,6
3613,5,7,5,8.01,6.99,1,8.01,6.99,1
56,5,7,5,75.01,1.23,1,85.51,1.4,8
3613,5,7,5,7.99,7.99,0,7.99,7.99,1
3613,5,7,5,7.99,7.99,0,7.99,7.99,1
200,5,7,5,17.83,5.53,0,20.33,6.31,2
1405,2,10,5,40.91,2.45,1,46.64,2.79,5
5701,2,10,5,41.2,2.46,1,46.97,2.8,5
1635,2,10,5,87.31,1.23,1,99.53,1.4,9
18,2,10,5,18.45,6.15,0,21.03,7.01,2
1405,2,10,5,49.79,2.45,1,56.76,2.79,5
3613,5,7,5,8.99,8.99,0,8.99,8.99,1
5701,2,10,5,11.07,11.07,0,12.62,12.62,2
5701,2,10,5,11.07,11.07,0,12.62,12.62,2
5701,2,10,5,11.07,11.07,0,12.62,12.62,2
5701,2,10,5,11.07,11.07,0,12.62,12.62,2
157,5,7,5,12.91,11.07,1,14.72,12.61,2
2169,2,3,5,9.99,9.99,0,9.99,9.99,1
2169,2,3,5,9.99,9.99,0,9.99,9.99,1
1127,7,5,5,9.99,9.99,0,9.99,9.99,1
1329,2,10,5,30.62,6.03,0,34.91,6.87,4
157,5,7,5,16.81,11.07,1,19.16,12.62,2
2168,2,3,5,11.99,11.99,0,11.99,11.99,2
100,2,10,5,25.21,9.84,1,28.74,11.22,3
100,2,10,5,25.21,9.84,1,28.74,11.22,3
730,7,5,5,23.37,11.07,0,26.64,12.62,3
3613,5,7,5,16.01,12.99,1,16.01,12.99,2
5701,7,5,5,44.27,7.38,0,50.47,8.41,5
5701,2,10,5,44.27,7.38,0,50.47,8.41,5
3613,5,7,5,14.99,14.99,0,14.99,14.99,2
3613,5,7,5,31.59,8.99,1,31.59,8.99,4
678,2,10,5,41,8.5,1,41,8.5,5
5701,2,10,5,48.59,11.07,1,55.39,12.62,5
730,7,5,5,24.6,24.6,0,28.04,28.04,3
1304,5,7,5,23.5,23.5,0,23.5,23.5,3
1620,2,10,5,60,9.95,1,60,9.95,6
354,7,5,5,615,0.99,1,615,0.99,62
280,2,3,5,24.77,24.77,0,24.77,24.77,3
4398,2,3,5,24.99,24.99,0,24.99,24.99,3
841,2,3,5,29.99,29.99,0,29.99,29.99,3
933,4,1,5,51,19.99,1,51,19.99,6
1162,7,5,5,177.5,9.99,1,177.5,9.99,18
552,2,3,5,50,50,1,50,50,5
1317,5,7,5,1,1,1,1,1,1
743,2,3,5,3.25,1,1,3.25,1,1
72,4,1,5,2.45,2.45,0,2.79,2.79,1
72,4,1,5,2.45,2.45,0,2.79,2.79,1
1124,2,3,5,2.5,2,1,2.5,2,1
5701,2,10,5,6.76,1.23,1,7.71,1.4,1
225,5,7,5,750,0.01,1,750,0.01,75
2189,5,7,5,5.35,5.35,0,7.17,7.17,1
743,2,3,5,9.72,1,1,9.72,1,1
1180,5,7,5,9.82,3.57,1,13.16,4.79,1
2168,5,7,5,14.14,1.23,1,16.12,1.4,2
1322,5,7,5,12.83,0.99,1,12.83,0.99,2
89,2,10,5,8.01,2.45,1,9.13,2.79,1
1180,5,7,5,11.6,3.57,1,15.54,4.78,2
9003,5,7,5,3.89,3.89,0,3.89,3.89,1
25433,5,7,5,3.99,3.99,0,3.99,3.99,1
25433,5,7,5,3.99,3.99,0,3.99,3.99,1
25433,5,7,5,3.99,3.99,0,3.99,3.99,1
25433,5,7,5,3.99,3.99,0,3.99,3.99,1
1180,5,7,5,14.28,3.57,1,19.14,4.78,2
25433,5,7,5,4.25,3.99,1,4.25,3.99,1
25433,5,7,5,4.95,4.95,0,4.95,4.95,1
25433,5,7,5,4.95,4.95,0,4.95,4.95,1
945,5,7,5,4.99,4.99,0,4.99,4.99,1
25433,4,1,5,5.95,5.95,0,5.95,5.95,1
25433,7,5,5,5.99,5.99,0,5.99,5.99,1
637,2,10,5,15.86,3.57,0,18.08,4.06,2
2168,5,7,5,15.93,3.63,0,18.16,4.14,2
5701,2,10,5,19.68,3.68,1,22.44,4.19,2
1139,7,5,5,8.55,8.55,0,9.75,9.75,1
2168,5,7,5,8.61,8.61,0,9.82,9.82,1
1139,7,5,5,11.01,11.01,1,12.55,12.55,2
25433,5,7,5,8.99,8.99,0,8.99,8.99,1
2168,5,7,5,11.07,11.07,0,12.62,12.62,2
5701,2,10,5,11.07,11.07,0,12.62,12.62,2
2168,5,7,5,11.67,11.06,1,13.3,12.6,2
5769,2,10,5,11.68,11.07,1,13.32,12.61,2
2168,5,7,5,29.45,4.86,0,33.57,5.54,3
2168,5,7,5,29.45,4.86,0,33.57,5.54,3
2168,5,7,5,23.84,6.09,1,27.18,6.94,3
2168,5,7,5,24.6,6.09,1,28.04,6.94,3
25433,5,7,5,9.95,9.95,0,9.95,9.95,1
942,7,5,5,12.29,12.29,0,14.01,14.01,2
9003,5,7,5,9.99,9.99,0,9.99,9.99,1
1139,2,3,5,12.85,12.24,1,14.65,13.95,2
9003,5,7,5,11.51,9.99,1,11.51,9.99,2
2168,5,7,5,13.47,13.47,0,15.36,15.36,2
2168,5,7,5,21.52,8.61,1,24.53,9.81,3
4556,7,5,5,26,5,1,26,5,3
593,5,7,5,21.42,21.42,0,28.7,28.7,3
983,7,5,5,12.99,12.99,0,12.99,12.99,2
2168,5,7,5,23.92,11.01,1,27.27,12.55,3
2168,5,7,5,27.05,11,1,30.84,12.55,3
2168,2,3,5,24.53,12.23,0,27.96,13.95,3
2168,7,5,5,24.53,12.23,0,27.96,13.95,3
25433,5,7,5,14.95,14.95,0,14.95,14.95,2
25433,5,7,5,14.95,14.95,0,14.95,14.95,2
25433,5,7,5,14.95,14.95,0,14.95,14.95,2
25433,5,7,5,14.95,14.95,0,14.95,14.95,2
25433,5,7,5,14.95,14.95,0,14.95,14.95,2
25433,5,7,5,14.95,14.95,0,14.95,14.95,2
25433,5,7,5,14.95,14.95,0,14.95,14.95,2
25433,5,7,5,14.95,14.95,0,14.95,14.95,2
790,7,5,5,14.99,14.99,0,14.99,14.99,2
2168,5,7,5,31.36,11.01,1,35.75,12.55,4
25433,5,7,5,15.45,14.95,1,15.45,14.95,2
2168,5,7,5,41.2,11.07,1,46.97,12.62,5
2046,5,7,5,17.95,17.95,0,17.95,17.95,2
2046,5,7,5,17.95,17.95,0,17.95,17.95,2
2046,5,7,5,17.95,17.95,0,17.95,17.95,2
2046,5,7,5,17.95,17.95,0,17.95,17.95,2
11576,2,3,5,19.95,19.95,0,19.95,19.95,2
2046,7,5,5,19.95,19.95,0,19.95,19.95,2
2046,7,5,5,19.95,19.95,0,19.95,19.95,2
2046,5,7,5,19.95,19.95,0,19.95,19.95,2
2046,5,7,5,19.95,19.95,0,19.95,19.95,2
2046,5,7,5,19.95,19.95,0,19.95,19.95,2
790,7,5,5,19.99,19.99,0,19.99,19.99,2
2046,7,5,5,25,19.95,1,25,19.95,3
25433,5,7,5,23.5,23.5,0,23.5,23.5,3
790,7,5,5,31,19.99,1,31,19.99,4
11576,7,5,5,24.95,24.95,0,24.95,24.95,3
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.01,0.01,0,0.01,0.01,1
37727,1,7,1,0.01,0.01,0,0.01,0.01,1
3249,3,5,1,0.06,0.01,1,0.06,0.01,1
3249,3,5,1,0.1,0.01,1,0.1,0.01,1
3249,3,5,1,0.11,0.01,1,0.11,0.01,1
3249,3,5,1,0.17,0.01,1,0.17,0.01,1
3249,3,5,1,0.17,0.01,1,0.17,0.01,1
3249,3,5,1,0.21,0.01,1,0.21,0.01,1
3249,3,5,1,0.55,0.01,1,0.55,0.01,1
3249,3,5,1,0.55,0.01,1,0.55,0.01,1
3249,3,5,1,1.05,0.01,1,1.05,0.01,1
3249,3,5,1,1.25,0.01,1,1.25,0.01,1
3249,3,5,1,1.25,0.01,1,1.25,0.01,1
3249,3,5,1,1.25,0.01,1,1.25,0.01,1
3249,3,5,1,1.25,0.01,1,1.25,0.01,1
3249,3,5,1,1.29,0.01,1,1.29,0.01,1
3249,3,5,1,1.3,0.01,1,1.3,0.01,1
3249,3,5,1,1.32,0.01,1,1.32,0.01,1
3249,3,5,1,1.32,0.01,1,1.32,0.01,1
3249,3,5,1,1.37,0.01,1,1.37,0.01,1
3249,3,5,1,1.5,0.01,1,1.5,0.01,1
3249,3,5,1,1.58,0.01,1,1.58,0.01,1
3249,3,5,1,1.75,0.01,1,1.75,0.01,1
3249,3,5,1,2,0.01,1,2,0.01,1
3249,3,5,1,2,0.01,1,2,0.01,1
3249,3,5,1,2,0.01,1,2,0.01,1
3249,3,5,1,2.05,0.01,1,2.05,0.01,1
3249,3,5,1,2.13,0.01,1,2.13,0.01,1
3249,3,5,1,2.25,0.01,1,2.25,0.01,1
3249,3,5,1,2.25,0.01,1,2.25,0.01,1
3249,3,5,1,2.3,0.01,1,2.3,0.01,1
3249,3,5,1,2.33,0.01,1,2.33,0.01,1
3249,3,5,1,2.8,0.01,1,2.8,0.01,1
3249,3,5,1,3,0.01,1,3,0.01,1
3249,3,5,1,3,0.01,1,3,0.01,1
3249,3,5,1,3.01,0.01,1,3.01,0.01,1
3249,3,5,1,3.06,0.01,1,3.06,0.01,1
3249,3,5,1,3.08,0.01,1,3.08,0.01,1
3249,3,5,1,3.25,0.01,1,3.25,0.01,1
3249,3,5,1,3.25,0.01,1,3.25,0.01,1
3249,3,5,1,3.25,0.01,1,3.25,0.01,1
3249,3,5,1,3.25,0.01,1,3.25,0.01,1
3249,3,5,1,3.26,0.01,1,3.26,0.01,1
3249,3,5,1,3.27,0.01,1,3.27,0.01,1
3249,3,5,1,3.3,0.01,1,3.3,0.01,1
3249,3,5,1,3.31,0.01,1,3.31,0.01,1
3249,3,5,1,3.36,0.01,1,3.36,0.01,1
3249,3,5,1,3.5,0.01,1,3.5,0.01,1
3249,3,5,1,3.55,0.01,1,3.55,0.01,1
3249,3,5,1,3.75,0.01,1,3.75,0.01,1
3249,3,5,1,3.75,0.01,1,3.75,0.01,1
3249,3,5,1,3.76,0.01,1,3.76,0.01,1
3249,3,5,1,3.8,0.01,1,3.8,0.01,1
3249,3,5,1,3.8,0.01,1,3.8,0.01,1
3249,3,5,1,3.84,0.01,1,3.84,0.01,1
3249,3,5,1,4.17,0.01,1,4.17,0.01,1
3249,3,5,1,4.25,0.01,1,4.25,0.01,1
3249,3,5,1,4.25,0.01,1,4.25,0.01,1
3249,3,5,1,4.25,0.01,1,4.25,0.01,1
3249,3,5,1,4.25,0.01,1,4.25,0.01,1
37727,1,7,1,4.26,0.01,1,4.26,0.01,1
3249,3,5,1,4.29,0.01,1,4.29,0.01,1
3249,3,5,1,4.31,0.01,1,4.31,0.01,1
3249,3,5,1,4.4,0.01,1,4.4,0.01,1
3249,3,5,1,4.54,0.01,1,4.54,0.01,1
3249,3,5,1,4.75,0.01,1,4.75,0.01,1
3249,3,5,1,4.9,0.01,1,4.9,0.01,1
3249,3,5,1,5,0.01,1,5,0.01,1
3249,3,5,1,5,0.01,1,5,0.01,1
3249,3,5,1,5.01,0.01,1,5.01,0.01,1
3249,3,5,1,5.5,0.01,1,5.5,0.01,1
3249,3,5,1,5.5,0.01,1,5.5,0.01,1
3249,3,5,1,5.5,0.01,1,5.5,0.01,1
3249,3,5,1,5.52,0.01,1,5.52,0.01,1
3249,3,5,1,5.52,0.01,1,5.52,0.01,1
3249,3,5,1,6,0.01,1,6,0.01,1
3249,3,5,1,6.01,0.01,1,6.01,0.01,1
3249,3,5,1,6.15,0.01,1,6.15,0.01,1
3249,3,5,1,6.18,0.01,1,6.18,0.01,1
3249,3,5,1,6.5,0.01,1,6.5,0.01,1
3249,3,5,1,6.5,0.01,1,6.5,0.01,1
3249,3,5,1,6.5,0.01,1,6.5,0.01,1
3249,3,5,1,6.5,0.01,1,6.5,0.01,1
3249,3,5,1,6.55,0.01,1,6.55,0.01,1
3249,3,5,1,6.71,0.01,1,6.71,0.01,1
3249,3,5,1,7,0.01,1,7,0.01,1
3249,3,5,1,7,0.01,1,7,0.01,1
3249,3,5,1,7,0.01,1,7,0.01,1
3249,3,5,1,7.05,0.01,1,7.05,0.01,1
3249,3,5,1,7.5,0.01,1,7.5,0.01,1
3249,3,5,1,7.5,0.01,1,7.5,0.01,1
3249,3,5,1,7.5,0.01,1,7.5,0.01,1
3249,3,5,1,7.51,0.01,1,7.51,0.01,1
3249,3,5,1,7.55,0.01,1,7.55,0.01,1
3249,3,5,1,8.01,0.01,1,8.01,0.01,1
3249,3,5,1,8.05,0.01,1,8.05,0.01,1
3249,3,5,1,8.05,0.01,1,8.05,0.01,1
3249,3,5,1,8.26,0.01,1,8.26,0.01,1
3249,3,5,1,8.49,0.01,1,8.49,0.01,1
3249,3,5,1,8.5,0.01,1,8.5,0.01,1
3249,3,5,1,8.5,0.01,1,8.5,0.01,1
3249,3,5,1,9.39,0.01,1,9.39,0.01,1
3249,3,5,1,9.5,0.01,1,9.5,0.01,1
3249,3,5,1,9.99,0.01,1,9.99,0.01,1
3249,3,5,1,10,0.01,1,10,0.01,1
3249,3,5,1,10,0.01,1,10,0.01,1
3249,3,5,1,10.5,0.01,1,10.5,0.01,2
3249,3,5,1,10.5,0.01,1,10.5,0.01,2
3249,3,5,1,10.5,0.01,1,10.5,0.01,2
3249,3,5,1,11.55,0.01,1,11.55,0.01,2
3249,3,5,1,11.71,0.01,1,11.71,0.01,2
3249,3,5,1,15.5,0.01,1,15.5,0.01,2
3249,3,5,1,18,0.01,1,18,0.01,2
3249,3,5,1,18.5,0.01,1,18.5,0.01,2
3249,7,5,5,27,0.01,1,27,0.01,3
1029,5,7,5,1.07,1.07,0,1.43,1.43,1
1029,5,7,5,1.07,1.07,0,1.43,1.43,1
1029,5,7,5,1.25,1.25,0,1.68,1.68,1
1029,5,7,5,1.25,1.25,0,1.68,1.68,1
1029,5,7,5,1.25,1.25,0,1.68,1.68,1
1029,5,7,5,1.25,1.25,1,1.68,1.68,1
70,5,7,5,1.86,0.89,1,2.49,1.2,1
1029,5,7,5,1.7,1.25,1,2.28,1.68,1
841,7,5,5,0.99,0.99,0,0.99,0.99,1
841,7,5,5,0.99,0.99,0,0.99,0.99,1
841,7,5,5,0.99,0.99,0,0.99,0.99,1
841,7,5,5,0.99,0.99,0,0.99,0.99,1
841,7,5,5,0.99,0.99,1,0.99,0.99,1
149,5,7,5,1.77,1.77,0,2.37,2.37,1
215,5,7,5,1.77,1.77,0,2.37,2.37,1
2991,5,7,5,1.77,1.77,0,2.37,2.37,1
1301,7,5,5,1.23,1.23,0,1.4,1.4,1
104,5,7,5,1.23,1.23,0,1.4,1.4,1
858,5,7,5,1.23,1.23,0,1.4,1.4,1
1515,5,7,5,1.23,1.23,0,1.4,1.4,1
2162,5,7,5,1.23,1.23,0,1.4,1.4,1
2162,5,7,5,1.23,1.23,1,1.4,1.4,1
1075,2,10,5,1.23,1.23,0,1.4,1.4,1
1645,2,10,5,1.23,1.23,0,1.4,1.4,1
1645,2,10,5,1.23,1.23,0,1.4,1.4,1
2404,2,10,5,1.23,1.23,0,1.4,1.4,1
2638,2,10,5,1.23,1.23,0,1.4,1.4,1
2638,2,10,5,1.23,1.23,0,1.4,1.4,1
2638,2,10,5,1.23,1.23,0,1.4,1.4,1
2638,2,10,5,1.23,1.23,0,1.4,1.4,1
3057,2,10,5,1.23,1.23,0,1.4,1.4,1
5701,2,10,5,1.23,1.23,0,1.4,1.4,1
5701,2,10,5,1.23,1.23,0,1.4,1.4,1
5701,2,10,5,1.23,1.23,0,1.4,1.4,1
5701,2,10,5,1.23,1.23,0,1.4,1.4,1
5701,2,10,5,1.23,1.23,0,1.4,1.4,1
5701,2,10,5,1.23,1.23,1,1.4,1.4,1
2991,5,7,5,6.6,0.54,1,8.84,0.72,1
1029,5,7,5,3.03,1.43,1,4.06,1.91,1
5701,2,10,5,1.84,1.23,1,2.1,1.4,1
2991,5,7,5,9.82,0.54,1,13.16,0.72,1
215,5,7,5,3.03,1.76,1,4.06,2.36,1
2638,2,10,5,2.46,1.23,1,2.8,1.4,1
1148,2,3,5,3.93,1.77,1,5.27,2.37,1
1148,2,3,5,3.93,1.77,1,5.27,2.37,1
118,5,7,5,3.93,1.77,1,5.27,2.37,1
104,5,7,5,1.83,1.83,0,2.09,2.09,1
1301,7,5,5,3.07,1.23,1,3.5,1.4,1
104,5,7,5,3.07,1.23,1,3.5,1.4,1
765,5,7,5,3.07,1.23,1,3.5,1.4,1
429,2,3,5,3.02,2.66,1,4.05,3.57,1
841,7,5,5,2.78,0.99,1,2.78,0.99,1
5701,2,10,5,3.7,1.23,1,4.22,1.4,1
3057,2,10,5,3.75,1.23,1,4.28,1.4,1
841,7,5,5,3.2,0.99,1,3.2,0.99,1
293,2,10,5,6.62,1.77,1,8.87,2.37,1
1148,2,3,5,6.66,1.77,1,8.92,2.37,1
841,7,5,5,4,0.99,1,4,0.99,1
681,2,3,5,2.45,2.45,0,2.79,2.79,1
104,5,7,5,2.45,2.45,0,2.79,2.79,1
205,5,7,5,2.45,2.45,0,2.79,2.79,1
205,5,7,5,2.45,2.45,0,2.79,2.79,1
205,5,7,5,2.45,2.45,0,2.79,2.79,1
205,5,7,5,2.45,2.45,0,2.79,2.79,1
5701,2,10,5,2.45,2.45,0,2.79,2.79,1
5701,2,10,5,2.45,2.45,0,2.79,2.79,1
3277,2,3,5,2,2,1,2,2,1
1301,7,5,5,4.92,1.23,1,5.61,1.4,1
130,5,7,5,2.46,2.46,0,2.8,2.8,1
841,7,5,5,4.25,0.99,1,4.25,0.99,1
841,7,5,5,4.25,0.99,1,4.25,0.99,1
1301,5,7,5,5.6,1.23,1,6.38,1.4,1
1301,5,7,5,5.66,1.23,1,6.45,1.4,1
17,5,7,5,8.39,1.77,1,11.24,2.37,1
1842,2,10,5,8.39,1.77,1,11.24,2.37,1
205,5,7,5,3.07,2.44,1,3.5,2.79,1
841,7,5,5,5.5,0.99,1,5.5,0.99,1
841,7,5,5,5.5,0.99,1,5.5,0.99,1
841,7,5,5,5.5,0.99,1,5.5,0.99,1
17,5,7,5,9.82,1.77,1,13.16,2.37,1
3277,2,3,5,2.8,2,1,2.8,2,1
841,7,5,5,6.01,0.99,1,6.01,0.99,1
105,5,7,5,4.44,4.44,0,5.95,5.95,1
105,5,7,5,4.44,4.44,0,5.95,5.95,1
118,5,7,5,11.6,1.77,1,15.54,2.37,2
548,2,10,5,7.98,1.23,1,9.1,1.4,1
105,5,7,5,4.8,4.44,1,6.43,5.95,1
205,5,7,5,4.3,2.44,1,4.9,2.79,1
205,5,7,5,4.37,2.45,1,4.98,2.79,1
17,5,7,5,12.94,1.77,1,17.34,2.37,2
105,5,7,5,5.16,4.45,1,6.91,5.96,1
841,7,5,5,8,0.99,1,8,0.99,1
118,5,7,5,14.28,1.77,1,19.14,2.37,2
105,5,7,5,5.71,4.44,1,7.65,5.95,1
197,5,7,5,5.35,5.35,0,7.17,7.17,1
1842,2,10,5,5.35,5.35,0,7.17,7.17,1
1842,2,10,5,5.35,5.35,0,7.17,7.17,1
5701,2,10,5,11.07,1.23,1,12.62,1.4,2
2991,5,7,5,55.33,0.54,1,74.14,0.72,6
471,7,5,5,9.5,0.99,1,9.5,0.99,1
841,7,5,5,9.5,0.99,1,9.5,0.99,1
1148,2,3,5,17.85,1.77,1,23.92,2.37,2
841,7,5,5,10,0.99,1,10,0.99,1
1148,2,3,5,18.74,1.77,1,25.11,2.37,2
841,7,5,5,10.5,0.99,1,10.5,0.99,2
17,5,7,5,18.74,1.77,1,25.11,2.37,2
193,7,5,5,10.52,0.99,1,10.52,0.99,2
841,7,5,5,10.55,0.99,1,10.55,0.99,2
1853,5,7,5,4.3,3.69,1,4.9,4.2,1
1853,5,7,5,4.3,3.69,1,4.9,4.2,1
1148,2,3,5,20.52,1.77,1,27.5,2.37,3
105,5,7,5,8.39,4.44,1,11.24,5.96,1
197,5,7,5,7.5,5.36,1,10.05,7.18,1
17,5,7,5,23.22,1.77,1,31.11,2.37,3
1301,5,7,5,17.01,1.23,1,19.39,1.4,2
105,5,7,5,10.08,4.44,1,13.51,5.95,2
915,7,5,5,17.86,1.23,1,20.36,1.4,2
9003,5,7,5,3.99,3.99,0,3.99,3.99,1
9003,5,7,5,3.99,3.99,0,3.99,3.99,1
9003,5,7,5,3.99,3.99,0,3.99,3.99,1
105,5,7,5,11.6,4.44,1,15.54,5.95,2
657,2,10,5,21.55,1.23,1,24.57,1.4,3
351,2,10,5,5.53,4.9,1,6.3,5.59,1
1634,2,10,5,5.53,4.9,1,6.3,5.59,1
657,2,10,5,22.14,1.23,1,25.24,1.4,3
123,5,7,5,6.5,3,1,6.5,3,1
657,2,10,5,6.16,4.92,1,7.02,5.61,1
205,5,7,5,12.91,2.45,1,14.72,2.79,2
6621,2,10,5,6.76,4.9,1,7.71,5.59,1
9003,5,7,5,5.51,3.99,1,5.51,3.99,1
50,2,3,5,4.99,4.99,0,4.99,4.99,1
309,5,7,5,8.91,8.91,0,11.94,11.94,1
632,5,7,5,8.91,8.91,0,11.94,11.94,1
632,5,7,5,8.91,8.91,0,11.94,11.94,1
632,5,7,5,8.91,8.91,0,11.94,11.94,1
3227,5,7,5,4.99,4.99,0,4.99,4.99,1
3227,5,7,5,4.99,4.99,0,4.99,4.99,1
9003,5,7,5,4.99,4.99,0,4.99,4.99,1
9003,5,7,5,4.99,4.99,0,4.99,4.99,1
9003,5,7,5,4.99,4.99,0,4.99,4.99,1
9003,5,7,5,4.99,4.99,0,4.99,4.99,1
351,2,10,5,6.14,6.14,0,7,7,1
365,2,10,5,8.91,8.91,0,11.94,11.94,1
1634,2,10,5,6.14,6.14,0,7,7,1
1634,2,10,5,6.14,6.14,0,7,7,1
673,5,7,5,5,5,0,5,5,1
1853,5,7,5,6.15,6.15,0,7.01,7.01,1
5202,5,7,5,5,5,0,5,5,1
1853,2,10,5,6.15,6.15,0,7.01,7.01,1
9003,5,7,5,5.24,4.99,1,5.24,4.99,1
286,7,5,5,33.82,1.23,1,38.55,1.4,4
197,5,7,5,17.85,5.36,1,23.92,7.18,2
200,5,7,5,10.71,8.93,1,14.35,11.96,2
197,5,7,5,11.6,8.91,1,15.54,11.93,2
632,5,7,5,11.96,8.91,1,16.03,11.94,2
265,4,1,5,10.69,10.69,0,14.32,14.32,2
1215,7,5,5,5.99,5.99,0,5.99,5.99,1
3955,7,5,5,5.99,5.99,0,5.99,5.99,1
3227,5,7,5,5.99,5.99,0,5.99,5.99,1
14479,5,7,5,5.99,5.99,0,5.99,5.99,1
1634,2,10,5,7.37,7.37,0,8.4,8.4,1
657,2,10,5,7.38,7.38,0,8.41,8.41,1
439,2,3,5,6.47,6.47,0,6.47,6.47,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
686,5,7,5,6.5,6.5,0,6.5,6.5,1
